56;2.2751E8;1.482324470176585E7;2.1613450000000015E8;1.4085994684859604E7
57;2.2751E8;1.4826648977376781E7;2.199263333333335E8;1.4333105501149217E7
58;2.2751E8;1.4823731226183958E7;2.2371816666666684E8;1.4580167688252283E7
59;2.2751E8;1.4823633852345366E7;2.2751000000000018E8;1.482722825245804E7
60;2.2751E8;1.4824354272770789E7;2.3130183333333352E8;1.5074300823670886E7
61;2.2751E8;1.4824437876924668E7;2.3509366666666687E8;1.5321374788286299E7
62;2.2751E8;1.4826027966741398E7;2.388855000000002E8;1.5568475254398655E7
63;2.2751E8;1.4825628025130164E7;2.4267733333333355E8;1.581556905481749E7
64;2.2751E8;1.4822955059402455E7;2.464691666666669E8;1.606261830580753E7
65;2.2751E8;1.4822370133993775E7;2.5026100000000024E8;1.630965780804076E7
66;2.2751E8;1.4824296512141973E7;2.5405283333333358E8;1.655672941657646E7
67;2.2751E8;1.4825546363636311E7;2.5784466666666692E8;1.6803821855970398E7
68;2.2751E8;1.4823344642348401E7;2.6163650000000027E8;1.705087760000954E7
69;2.2751E8;1.4824825428069718E7;2.654283333333336E8;1.72979580238107E7
70;2.2751E8;1.4824194076177347E7;2.692201666666669E8;1.754502792508032E7
71;2.2751E8;1.4824018618738018E7;2.7301200000000024E8;1.7792094902059287E7
72;2.2751E8;1.4821742966486327E7;2.7680383333333355E8;1.8039123951500725E7
73;2.2751E8;1.482328154445069E7;2.8059566666666687E8;1.8286178643908236E7
74;2.2751E8;1.482414074958466E7;2.843875000000002E8;1.8533247656401314E7
75;2.2751E8;1.4824428564315569E7;2.881793333333335E8;1.8780321465806574E7
76;2.2751E8;1.4824838382535614E7;2.919711666666668E8;1.9027402105515502E7
77;2.2751E8;1.4822915594979487E7;2.957630000000001E8;1.927445069876516E7
78;2.2751E8;1.4824539312161487E7;2.9955483333333343E8;1.952152635396785E7
79;2.2751E8;1.4824165861217994E7;3.0334666666666675E8;1.976859578498815E7
80;2.2751E8;1.4823463342868797E7;3.0713850000000006E8;2.0015653507369295E7
81;2.2751E8;1.4820960851920135E7;3.109303333333334E8;2.0262669521567963E7
82;2.2751E8;1.4821615612542592E7;3.147221666666667E8;2.0509696448443674E7
83;2.2751E8;1.4820814682260249E7;3.18514E8;2.0756710026481345E7
84;2.2751E8;1.482328757062722E7;3.223058333333333E8;2.1003764819325134E7
85;2.2751E8;1.4823163529755939E7;3.260976666666666E8;2.1250817544821065E7
86;2.2751E8;1.4821028829309233E7;3.2988949999999994E8;2.149783469197622E7
87;2.2751E8;1.4821274215848483E7;3.3368133333333325E8;2.174485592890703E7
88;2.2751E8;1.4820037267053872E7;3.3747316666666657E8;2.1991856550024595E7
89;2.2751E8;1.4823139110009558E7;3.412649999999999E8;2.2238908868524753E7
90;2.2751E8;1.4821628602209426E7;3.450568333333332E8;2.248593601189491E7
91;2.2751E8;1.4819929907454904E7;3.488486666666665E8;2.273293484368583E7
92;2.2751E8;1.482320464701267E7;3.526404999999998E8;2.2979988254469372E7
93;2.2751E8;1.4821553851410653E7;3.5643233333333313E8;2.3227014151992884E7
94;2.2751E8;1.4822699298258815E7;3.6022416666666645E8;2.3474059140297197E7
95;2.2751E8;1.4821245325695816E7;3.6401599999999976E8;2.372107989572546E7
96;2.2751E8;1.4822420358902942E7;3.678078333333331E8;2.396812023504051E7
97;2.2751E8;1.4819319324227292E7;3.715996666666664E8;2.4215108890444297E7
98;2.2751E8;1.4819006590253022E7;3.753914999999997E8;2.446209233361518E7
99;2.2751E8;1.4818884080604836E7;3.79183333333333E8;2.4709073734958593E7
100;2.2751E8;1.4822060359532256E7;3.829751666666663E8;2.495610807428413E7
101;2.2751E8;1.4820130032272805E7;3.8676699999999964E8;2.5203110241488677E7
102;2.2751E8;1.4821546527187005E7;3.9055883333333296E8;2.5450136016941793E7
103;2.2751E8;1.4821485789782349E7;3.9435066666666627E8;2.569716078010483E7
104;2.2751E8;1.4818804008780811E7;3.981424999999996E8;2.5944140846917845E7
105;2.2751E8;1.481824803952612E7;4.019343333333329E8;2.6191111647576615E7
106;2.2751E8;1.4820501633100007E7;4.057261666666662E8;2.643812000812828E7
107;2.2751E8;1.4820013012336176E7;4.095179999999995E8;2.6685120225000553E7
108;2.2751E8;1.4817945280116107E7;4.1330983333333284E8;2.6932085979669154E7
109;2.2751E8;1.4821076226413678E7;4.1710166666666615E8;2.717910391677605E7
110;2.2751E8;1.4821262358910404E7;4.2089349999999946E8;2.7426124956091225E7
111;2.2751E8;1.48208077780536E7;4.246853333333328E8;2.7673138419058785E7
112;2.2751E8;1.4818562125937548E7;4.284771666666661E8;2.792011445449108E7
113;2.2751E8;1.4820747375445832E7;4.322689999999994E8;2.8167126910748508E7
114;2.2751E8;1.4818672623579018E7;4.360608333333327E8;2.8414104787808158E7
115;2.2751E8;1.4820588859207556E7;4.3985266666666603E8;2.8661114602128282E7
116;2.2751E8;1.4820075735942516E7;4.4364449999999934E8;2.890811586439399E7
117;2.2751E8;1.4820094221288655E7;4.4743633333333266E8;2.9155117434748802E7
118;2.2751E8;1.4819840102574397E7;4.51228166666666E8;2.9402114769791707E7
119;2.2751E8;1.4817417752065044E7;4.550199999999993E8;2.9649071732326124E7
120;2.2751E8;1.481916714385068E7;4.588118333333326E8;2.9896057851390302E7
121;2.2751E8;1.4819000345409643E7;4.626036666666659E8;3.0143041190480463E7
122;2.2751E8;1.4819162414743956E7;4.663954999999992E8;3.0390027230726197E7
123;2.2751E8;1.4819621495606545E7;4.7018733333333254E8;3.063702092231964E7
124;2.2751E8;1.4819608212719485E7;4.7397916666666585E8;3.088401439253163E7
125;2.2751E8;1.4818956791140791E7;4.7777099999999917E8;3.113099700571731E7
126;2.2751E8;1.4817847734206803E7;4.815628333333325E8;3.1377961134620756E7
127;2.2751E8;1.4816054398747422E7;4.853546666666658E8;3.162489537459988E7
128;2.2751E8;1.481578519669883E7;4.891464999999991E8;3.1871825127878197E7
129;2.2751E8;1.4819640090244059E7;4.929383333333324E8;3.2118819129382264E7
130;2.2751E8;1.4816705434593745E7;4.9673016666666573E8;3.2365764219958827E7
131;2.2751E8;1.4817979157529492E7;5.0052199999999905E8;3.2612730539250985E7
132;2.2751E8;1.481641365694359E7;5.0431383333333236E8;3.285967076686671E7
133;2.2751E8;1.4816735695918836E7;5.081056666666657E8;3.310661636179869E7
134;2.2751E8;1.481826952802917E7;5.11897499999999E8;3.3353587520599175E7
135;2.2751E8;1.4818123487824928E7;5.156893333333323E8;3.360055624539626E7
136;2.2751E8;1.481612690394992E7;5.194811666666656E8;3.384749169379542E7
137;2.2751E8;1.4817394100518301E7;5.232729999999989E8;3.409444826213739E7
138;2.2751E8;1.481475353416264E7;5.2706483333333224E8;3.43413608210401E7
139;2.2751E8;1.4818466599943135E7;5.3085666666666555E8;3.458833526437249E7
140;2.2751E8;1.4814597069576327E7;5.3464849999999887E8;3.4835245215532094E7
141;2.2751E8;1.4816394343568068E7;5.384403333333322E8;3.508218512125823E7
142;2.2751E8;1.4814387440087795E7;5.422321666666656E8;3.532909157859302E7
143;2.2751E8;1.4817355729408544E7;5.460239999999989E8;3.55760475074165E7
144;2.2751E8;1.4814671756922156E7;5.498158333333323E8;3.582295870336521E7
145;2.2751E8;1.4817165730289258E7;5.536076666666657E8;3.606991146553669E7
146;2.2751E8;1.481661448366573E7;5.57399499999999E8;3.631685504026445E7
147;2.2751E8;1.4816805180511754E7;5.611913333333324E8;3.656380179327298E7
148;2.2751E8;1.4814800909289718E7;5.649831666666658E8;3.681071514176114E7
149;2.2751E8;1.481428400908595E7;5.687749999999992E8;3.705761987524591E7
150;2.2751E8;1.4815453599950932E7;5.725668333333325E8;3.730454410191175E7
151;2.2751E8;1.481460934298953E7;5.763586666666659E8;3.755145425762825E7
152;2.2751E8;1.4816194669281486E7;5.801504999999993E8;3.7798390835449606E7
153;2.2751E8;1.4813223534717876E7;5.839423333333327E8;3.804527789436157E7
154;2.2751E8;1.481373403426569E7;5.87734166666666E8;3.8292173461599335E7
155;2.2751E8;1.4814702110071834E7;5.915259999999994E8;3.8539085163433865E7
156;2.2751E8;1.4813795481000543E7;5.953178333333328E8;3.8785981754783876E7
157;2.2751E8;1.4812694427503273E7;5.991096666666662E8;3.903285999524227E7
158;2.2751E8;1.4812589415061101E7;6.029014999999995E8;3.927973648549329E7
159;2.2751E8;1.4813548424466774E7;6.066933333333329E8;3.95266289592344E7
160;2.2751E8;1.4813729330559876E7;6.104851666666663E8;3.977352444807707E7
161;2.2751E8;1.4812359449641481E7;6.142769999999996E8;4.002039710557109E7
162;2.2751E8;1.4814083035964463E7;6.18068833333333E8;4.026729848950383E7
163;2.2751E8;1.481346900705548E7;6.218606666666664E8;4.051418963962142E7
164;2.2751E8;1.4812031841840707E7;6.256524999999998E8;4.076105683698543E7
165;2.2751E8;1.4812781704265326E7;6.294443333333331E8;4.100793653205652E7
166;2.2751E8;1.481478729397146E7;6.332361666666665E8;4.125484965362271E7
167;2.2751E8;1.4813319846805148E7;6.370279999999999E8;4.150173831773613E7
168;2.2751E8;1.4812397587352376E7;6.408198333333333E8;4.1748611610858664E7
169;2.2751E8;1.4812126418010741E7;6.446116666666666E8;4.1995480384492174E7
170;2.2751E8;1.4811342599293217E7;6.484035E8;4.2242336094480395E7
171;2.2751E8;1.481496638704624E7;6.521953333333334E8;4.248925220093117E7
172;2.2751E8;1.4813063889089692E7;6.559871666666667E8;4.273613659908266E7
173;2.2751E8;1.4811035302930325E7;6.597790000000001E8;4.298298718746483E7
174;2.2751E8;1.4814326685707513E7;6.635708333333335E8;4.322989263222662E7
175;2.2751E8;1.4811228519563358E7;6.673626666666669E8;4.347674644088601E7
176;2.2751E8;1.4810730019960925E7;6.711545000000002E8;4.37235919412187E7
177;2.2751E8;1.4814036487255823E7;6.749463333333336E8;4.397049254933963E7
178;2.2751E8;1.4812470944990218E7;6.78738166666667E8;4.4217367065089464E7
179;2.2751E8;1.4812014759898167E7;6.825300000000004E8;4.446423397775444E7
180;2.2751E8;1.4810810627167094E7;6.863218333333337E8;4.471108082154056E7
181;2.2751E8;1.481063566256823E7;6.901136666666671E8;4.4957924749250025E7
182;2.2751E8;1.4812408205168974E7;6.939055000000005E8;4.5204798219336174E7
183;2.2751E8;1.4812711909571402E7;6.976973333333338E8;4.5451676751162365E7
184;2.2751E8;1.4809926714061573E7;7.014891666666672E8;4.5698508863063395E7
185;2.2751E8;1.4809827485080436E7;7.052810000000006E8;4.594533932114807E7
186;2.2751E8;1.4812147897374015E7;7.09072833333334E8;4.619220845277097E7
187;2.2751E8;1.4809629866006225E7;7.128646666666673E8;4.6439035617204405E7
188;2.2751E8;1.4810861030308045E7;7.166565000000007E8;4.668588330104287E7
189;2.2751E8;1.4812417877279576E7;7.204483333333341E8;4.693275693233086E7
190;2.2751E8;1.4812022074945867E7;7.242401666666675E8;4.717962396691329E7
191;2.2751E8;1.4812914528464805E7;7.280320000000008E8;4.742650587572104E7
192;2.2751E8;1.4809431429064684E7;7.318238333333342E8;4.767332973287211E7
193;2.2751E8;1.4811960278751273E7;7.356156666666676E8;4.792019573751797E7
194;2.2751E8;1.4810612106649764E7;7.39407500000001E8;4.81670392726288E7
195;2.2751E8;1.4809703021116052E7;7.431993333333343E8;4.841386765631407E7
196;2.2751E8;1.48109093533618E7;7.469911666666677E8;4.8660716145536765E7
197;2.2751E8;1.4809651408039294E7;7.507830000000011E8;4.890754366900409E7
198;2.2751E8;1.4811055966557544E7;7.545748333333344E8;4.915439460178005E7
199;2.2751E8;1.4811118358739037E7;7.583666666666678E8;4.94012465744257E7
200;2.2751E8;1.4809184377271105E7;7.621585000000012E8;4.964806631404688E7
201;2.2751E8;1.481086694602063E7;7.659503333333346E8;4.9894914096480556E7
202;2.2751E8;1.4808364086981434E7;7.697421666666679E8;5.0141720164596915E7
203;2.2751E8;1.4810734682989474E7;7.735340000000013E8;5.038856574264674E7
204;2.2751E8;1.4811949122996926E7;7.773258333333347E8;5.0635431561363354E7
205;2.2751E8;1.4807907165592909E7;7.81117666666668E8;5.088223001412324E7
206;2.2751E8;1.4811649193830974E7;7.849095000000014E8;5.112909083402042E7
207;2.2751E8;1.4807722594973072E7;7.887013333333348E8;5.1375886210603304E7
208;2.2751E8;1.4808810993560888E7;7.924931666666682E8;5.162269972716265E7
209;2.2751E8;1.4810161927934568E7;7.962850000000015E8;5.18695357592949E7
210;2.2751E8;1.4809910724550597E7;8.000768333333349E8;5.2116367604704075E7
211;2.2751E8;1.4807520946210828E7;8.038686666666683E8;5.236315962047426E7
212;2.2751E8;1.4808393256138526E7;8.076605000000017E8;5.2609966174743235E7
213;2.2751E8;1.4809730598018188E7;8.11452333333335E8;5.285679501804354E7
214;2.2751E8;1.4807088562826812E7;8.152441666666684E8;5.310357982742399E7
215;2.2751E8;1.4810437306687906E7;8.190360000000018E8;5.335042044920212E7
216;2.2751E8;1.480812806701893E7;8.228278333333352E8;5.359722258365244E7
217;2.2751E8;1.4809325040627625E7;8.266196666666685E8;5.3844044667662896E7
218;2.2751E8;1.4808875586546324E7;8.304115000000019E8;5.4090859260772005E7
219;2.2751E8;1.481015401213402E7;8.342033333333353E8;5.433769516097424E7
220;2.2751E8;1.4810182808210645E7;8.379951666666687E8;5.458453154111109E7
221;2.2751E8;1.4807371223495658E7;8.41787000000002E8;5.483132106150268E7
222;2.2751E8;1.4806388123772293E7;8.455788333333354E8;5.5078094196898885E7
223;2.2751E8;1.4810044259294048E7;8.493706666666688E8;5.5324928267887115E7
224;2.2751E8;1.4807601681111157E7;8.531625000000021E8;5.557172162923897E7
225;2.2751E8;1.4807636158164293E7;8.569543333333355E8;5.5818515565208375E7
226;2.2751E8;1.4806977284908798E7;8.607461666666689E8;5.606529851995686E7
227;2.2751E8;1.4806939452933315E7;8.645380000000023E8;5.631208084417241E7
228;2.2751E8;1.4806419770594873E7;8.683298333333356E8;5.655885450701566E7
229;2.2751E8;1.4806486304726116E7;8.72121666666669E8;5.68056292787611E7
230;2.2751E8;1.4806297251943313E7;8.759135000000024E8;5.705240089962682E7
231;2.2751E8;1.4808740259147957E7;8.797053333333358E8;5.729921323727929E7
232;2.2751E8;1.4807121730050258E7;8.834971666666691E8;5.7545998599446796E7
233;2.2751E8;1.4806435438078307E7;8.872890000000025E8;5.779277252341477E7
234;2.2751E8;1.480610668836439E7;8.910808333333359E8;5.8039540968220845E7
235;2.2751E8;1.4808446679942552E7;8.948726666666692E8;5.828634841288655E7
236;2.2751E8;1.4805230211080983E7;8.986645000000026E8;5.85331022497379E7
237;2.2751E8;1.4807678188955653E7;9.02456333333336E8;5.87798968862205E7
238;2.2751E8;1.4808862832480166E7;9.062481666666694E8;5.902671126676184E7
239;2.2751E8;1.4808939145781714E7;9.100400000000027E8;5.927352691919153E7
240;2.2751E8;1.4807376121008024E7;9.138318333333361E8;5.952031652120833E7
241;2.2751E8;1.480683356861541E7;9.176236666666695E8;5.976709708068526E7
242;2.2751E8;1.4804762492554262E7;9.214155000000029E8;6.001384312222783E7
243;2.2751E8;1.4806766924836878E7;9.252073333333362E8;6.026062257097512E7
244;2.2751E8;1.4807593715371527E7;9.289991666666696E8;6.0507415799564645E7
245;2.2751E8;1.4808144726279546E7;9.32791000000003E8;6.07542182116693E7
246;2.2751E8;1.4805335316893347E7;9.365828333333364E8;6.100097380028419E7
247;2.2751E8;1.4807830831361078E7;9.403746666666697E8;6.124777098080688E7
248;2.2751E8;1.4805332826809958E7;9.441665000000031E8;6.149452652792038E7
249;2.2751E8;1.4805758364108875E7;9.479583333333365E8;6.1741289167322196E7
250;2.2751E8;1.4804555826269705E7;9.517501666666698E8;6.198803176442669E7
251;2.2751E8;1.4805540698735155E7;9.555420000000032E8;6.223479077607228E7
252;2.2751E8;1.4804422177941985E7;9.593338333333366E8;6.248153114570464E7
253;2.2751E8;1.4807558962516133E7;9.6312566666667E8;6.272832379507991E7
254;2.2751E8;1.480400355258137E7;9.669175000000033E8;6.2975057187622935E7
255;2.2751E8;1.4804843896721695E7;9.707093333333367E8;6.322180458590163E7
256;2.2751E8;1.480428043343436E7;9.745011666666701E8;6.346854259312554E7
257;2.2751E8;1.4805591480453182E7;9.782930000000035E8;6.371530245113309E7
258;2.2751E8;1.4803606320610642E7;9.820848333333368E8;6.3962029223143265E7
259;2.2751E8;1.4806416072671711E7;9.858766666666702E8;6.420880282435446E7
260;2.2751E8;1.4806865413510352E7;9.896685000000036E8;6.445558391457964E7
261;2.2751E8;1.4807191672058608E7;9.93460333333337E8;6.470237044244728E7
262;2.2751E8;1.4803884932930954E7;9.972521666666703E8;6.494910185799613E7
263;2.2751E8;1.4804761285881288E7;1.0010440000000037E9;6.5195847879427485E7
264;2.2751E8;1.4803781846188605E7;1.0048358333333371E9;6.544257757686396E7
265;2.2751E8;1.4803247408629395E7;1.0086276666666704E9;6.5689298367007785E7
266;2.2751E8;1.4805811914516278E7;1.0124195000000038E9;6.5936061898916386E7
267;2.2751E8;1.4803661621651482E7;1.0162113333333372E9;6.6182789592610575E7
268;2.2751E8;1.4806006503431294E7;1.0200031666666706E9;6.6429556367667764E7
269;2.2751E8;1.4802893567291275E7;1.0237950000000039E9;6.667627126045595E7
270;2.2751E8;1.4803682498069014E7;1.0275868333333373E9;6.6922999302090436E7
271;2.2751E8;1.4806618935109451E7;1.0313786666666707E9;6.716977628434226E7
272;2.2751E8;1.4806302875087261E7;1.035170500000004E9;6.741654799892704E7
273;2.2751E8;1.4805226832660008E7;1.0389623333333374E9;6.766330177947138E7
274;2.2751E8;1.4805560721155368E7;1.0427541666666708E9;6.791006112482397E7
275;2.2751E8;1.48038473259883E7;1.0465460000000042E9;6.815679191359045E7
276;2.2751E8;1.480332661524145E7;1.0503378333333375E9;6.840351402384447E7
277;2.2751E8;1.4802419859511033E7;1.0541296666666709E9;6.865022102150299E7
278;2.2751E8;1.4805384689721782E7;1.0579215000000043E9;6.889697743299834E7
279;2.2751E8;1.4805509646683391E7;1.0617133333333377E9;6.914373592710973E7
280;2.2751E8;1.4802965820978545E7;1.065505166666671E9;6.939045202412604E7
281;2.2751E8;1.48057640053471E7;1.0692970000000044E9;6.96372147575485E7
282;2.2751E8;1.480546585566016E7;1.0730888333333378E9;6.98839725218095E7
283;2.2751E8;1.4805165092410296E7;1.076880666666671E9;7.013072527334967E7
284;2.2751E8;1.4804301404494178E7;1.0806725000000043E9;7.037746363009124E7
285;2.2751E8;1.4804514568730034E7;1.0844643333333375E9;7.062420553957006E7
286;2.2751E8;1.4804512023420986E7;1.0882561666666708E9;7.087094740662707E7
287;2.2751E8;1.4803125184138715E7;1.092048000000004E9;7.111766615969606E7
288;2.2751E8;1.4804630517229829E7;1.0958398333333373E9;7.136441000164989E7
289;2.2751E8;1.4801783109629527E7;1.0996316666666706E9;7.161110638681038E7
290;2.2751E8;1.480462922645595E7;1.1034235000000038E9;7.185785020725131E7
291;2.2751E8;1.4803284816039782E7;1.107215333333337E9;7.210457162085198E7
292;2.2751E8;1.4803767462537754E7;1.1110071666666703E9;7.235130107856095E7
293;2.2751E8;1.4803681459581591E7;1.1147990000000036E9;7.25980291028873E7
294;2.2751E8;1.480415858244462E7;1.1185908333333368E9;7.284476507926138E7
295;2.2751E8;1.4804764538522381E7;1.12238266666667E9;7.309151115490341E7
296;2.2751E8;1.480427380584415E7;1.1261745000000033E9;7.333824905166748E7
297;2.2751E8;1.4803987375577725E7;1.1299663333333366E9;7.358498217459378E7
298;2.2751E8;1.4802246467149947E7;1.1337581666666698E9;7.383168628237961E7
299;2.2751E8;1.480316673298018E7;1.137550000000003E9;7.407840572792928E7
300;2.2751E8;1.4804718126428463E7;1.1413418333333364E9;7.432515103003642E7
301;2.2751E8;1.4801915378621854E7;1.1451336666666696E9;7.457184961968012E7
302;2.2751E8;1.4803245107330363E7;1.1489255000000029E9;7.481857037146896E7
303;2.2751E8;1.4804301679310538E7;1.152717333333336E9;7.50653087327908E7
304;2.2751E8;1.480331567640787E7;1.1565091666666694E9;7.531203066073093E7
305;2.2751E8;1.4801078163191676E7;1.1603010000000026E9;7.555871529678412E7
306;2.2751E8;1.4801196896175295E7;1.1640928333333359E9;7.580540191172037E7
307;2.2751E8;1.4802418940583859E7;1.1678846666666691E9;7.605210889406343E7
308;2.2751E8;1.4804131023372449E7;1.1716765000000024E9;7.629884441111964E7
309;2.2751E8;1.4801673294845838E7;1.1754683333333356E9;7.654553896603374E7
310;2.2751E8;1.4801319624059722E7;1.179260166666669E9;7.679222762643474E7
311;2.2751E8;1.4800953460295293E7;1.1830520000000021E9;7.703891018410634E7
312;2.2751E8;1.4801514757923614E7;1.1868438333333354E9;7.72856020967384E7
313;2.2751E8;1.4803508109163102E7;1.1906356666666687E9;7.753232723189111E7
314;2.2751E8;1.4800813322810605E7;1.194427500000002E9;7.777900745393795E7
315;2.2751E8;1.4800724466135725E7;1.1982193333333352E9;7.802568619504021E7
316;2.2751E8;1.4804294247526564E7;1.2020111666666684E9;7.827242443249899E7
317;2.2751E8;1.4802107800627649E7;1.2058030000000017E9;7.851912622917612E7
318;2.2751E8;1.480243265220236E7;1.209594833333335E9;7.876583344004616E7
319;2.2751E8;1.4801638202368747E7;1.2133866666666682E9;7.901252741008563E7
320;2.2751E8;1.4801428117534015E7;1.2171785000000014E9;7.92592178787112E7
321;2.2751E8;1.4803112809346821E7;1.2209703333333347E9;7.950593642553364E7
322;2.2751E8;1.4800517736769468E7;1.224762166666668E9;7.975261172114646E7
323;2.2751E8;1.4801905011227075E7;1.2285540000000012E9;7.999931013800025E7
324;2.2751E8;1.4803470114488471E7;1.2323458333333344E9;8.024603463990839E7
325;2.2751E8;1.4804053106568791E7;1.2361376666666677E9;8.04927688583512E7
326;2.2751E8;1.480086273639597E7;1.239929500000001E9;8.07394499039578E7
327;2.2751E8;1.4800390975186601E7;1.2437213333333342E9;8.098612308687757E7
328;2.2751E8;1.4803151935983859E7;1.2475131666666675E9;8.123284228581063E7
329;2.2751E8;1.4803219891804587E7;1.2513050000000007E9;8.147956261734071E7
330;2.2751E8;1.4800323349567503E7;1.255096833333334E9;8.172623467316684E7
331;2.2751E8;1.480030221920088E7;1.2588886666666672E9;8.197290637682019E7
332;2.2751E8;1.4803212725281492E7;1.2626805000000005E9;8.221962658890821E7
333;2.2751E8;1.4800304520265702E7;1.2664723333333337E9;8.246629833091263E7
334;2.2751E8;1.4803416278824992E7;1.270264166666667E9;8.271302193555972E7
335;2.2751E8;1.480276849923715E7;1.2740560000000002E9;8.295973474388033E7
336;2.2751E8;1.4800676442072708E7;1.2778478333333335E9;8.320641268458155E7
337;2.2751E8;1.4803169958794247E7;1.2816396666666667E9;8.345313218389478E7
338;2.2751E8;1.4800945291775819E7;1.2854315E9;8.369981460542437E7
339;2.2751E8;1.4801781076573953E7;1.2892233333333333E9;8.394651095670061E7
340;2.2751E8;1.4803286557425093E7;1.2930151666666665E9;8.419323239932436E7
341;2.2751E8;1.4800569313510321E7;1.2968069999999998E9;8.443990855454953E7
342;2.2751E8;1.4800116658014432E7;1.300598833333333E9;8.468657716551644E7
343;2.2751E8;1.4802157920598816E7;1.3043906666666663E9;8.493327979752642E7
344;2.2751E8;1.480285319820214E7;1.3081824999999995E9;8.517999401749645E7
345;2.2751E8;1.4803327713817433E7;1.3119743333333328E9;8.542671614606008E7
346;2.2751E8;1.4803194822747242E7;1.315766166666666E9;8.567343605977254E7
347;2.2751E8;1.480267472334832E7;1.3195579999999993E9;8.592014730516167E7
